root_comment_id,root_emotion,total_replies,same_emotion_count,propagation_rate,reply_emotion_distribution
Ugy-yKp8swc1eRZtZzF4AaABAg,neutral,1,0,0.0,{'fear': 1}
UgwNHDblN_x4P8HsfhV4AaABAg,anger,2,0,0.0,"{'neutral': 1, 'fear': 1}"
UgyO749C1d1wDRFvwSF4AaABAg,anger,3,2,0.6666666666666666,"{'disgust': 1, 'anger': 2}"
UgzqFvkZDmDOkmZBEgF4AaABAg,neutral,1,0,0.0,{'disgust': 1}
UgyOD8g2xb3wm4xTLEl4AaABAg,neutral,1,0,0.0,{'anger': 1}
Ugwxr2HSJOCmwW_cB2F4AaABAg,neutral,2,0,0.0,{'anger': 2}
Ugyv2Iw2Sm01JnWCgKV4AaABAg,anger,3,1,0.3333333333333333,"{'anger': 1, 'neutral': 2}"
UgwFF67hpU73Q-nE_AJ4AaABAg,anger,3,1,0.3333333333333333,"{'anger': 1, 'fear': 1, 'neutral': 1}"
Ugx70fGu4N-D5ipMPhd4AaABAg,neutral,3,1,0.3333333333333333,"{'anger': 1, 'neutral': 1, 'disgust': 1}"
UgztI2CcYOBoppZfX4t4AaABAg,anger,5,1,0.2,"{'neutral': 3, 'anger': 1, 'surprise': 1}"
UgxVBbZ9EXbBjnGvSK94AaABAg,fear,32,0,0.0,"{'neutral': 23, 'disgust': 1, 'surprise': 1, 'anger': 7}"
Ugy-sozx6OdFsz7f-5J4AaABAg,neutral,1,0,0.0,{'disgust': 1}
UgyKAiaLcUw5xst6DWZ4AaABAg,neutral,7,5,0.7142857142857143,"{'neutral': 5, 'surprise': 2}"
UgzytUZ9UBrGSvUvrL14AaABAg,neutral,1,1,1.0,{'neutral': 1}
UgyxU8pxnRqgfFCWYVJ4AaABAg,neutral,3,3,1.0,{'neutral': 3}
UgwJiJcyVlaKL1M61bV4AaABAg,neutral,21,11,0.5238095238095238,"{'neutral': 11, 'joy': 2, 'surprise': 1, 'fear': 1, 'sadness': 3, 'disgust': 1, 'anger': 2}"
UgwCnVzPvxJMkVtOPH54AaABAg,surprise,1,0,0.0,{'disgust': 1}
Ugx2iZkcl7obvWLa0NR4AaABAg,fear,1,0,0.0,{'disgust': 1}
UgwmrXQjmY6sAbIDSk94AaABAg,fear,2,0,0.0,"{'neutral': 1, 'sadness': 1}"
Ugyou5l37azk547jtkB4AaABAg,neutral,4,2,0.5,"{'neutral': 2, 'disgust': 1, 'anger': 1}"
UgyIbKCjHi6eOWFvgtZ4AaABAg,joy,2,0,0.0,{'neutral': 2}
UgyIaZU9m9qBpqO7ASF4AaABAg,neutral,1,1,1.0,{'neutral': 1}
UgyRjcEGnGqzkP1v9xR4AaABAg,anger,1,0,0.0,{'neutral': 1}
UgyGtrwLo6jwVQRT3Gx4AaABAg,disgust,5,0,0.0,"{'neutral': 1, 'surprise': 1, 'anger': 3}"
UgwHihfuSA1bqgQ-SMl4AaABAg,neutral,1,0,0.0,{'surprise': 1}
UgzLB6oi1IvnIOYSrtt4AaABAg,anger,81,6,0.07407407407407407,"{'neutral': 58, 'anger': 6, 'disgust': 2, 'fear': 2, 'surprise': 8, 'sadness': 3, 'joy': 2}"
Ugy3fCw1zaNBuXQuM0d4AaABAg,surprise,1,0,0.0,{'fear': 1}
UgzUtkqqXFybM75yJaR4AaABAg,anger,1,0,0.0,{'neutral': 1}
UgzpndrFosBdmxxcJbh4AaABAg,neutral,1,1,1.0,{'neutral': 1}
UgxeEVOGikB0p3aaVDl4AaABAg,neutral,1,0,0.0,{'surprise': 1}
UgzjfGn8UWXDWswvddl4AaABAg,neutral,2,2,1.0,{'neutral': 2}
Ugz1-_yIE3EIFUmmohF4AaABAg,neutral,3,1,0.3333333333333333,"{'disgust': 2, 'neutral': 1}"
UgxpxaNmhrWg3z29Bl94AaABAg,anger,1,0,0.0,{'neutral': 1}
UgwzfFIXhwYe5g5S31Z4AaABAg,anger,3,0,0.0,"{'neutral': 2, 'fear': 1}"
Ugw3g-z5pBD2yGCBUTd4AaABAg,neutral,1,1,1.0,{'neutral': 1}
UgyzU9cqVZjT5yBiGiF4AaABAg,anger,1,0,0.0,{'disgust': 1}
UgwQhs96Y3-63XSJpVZ4AaABAg,neutral,1,0,0.0,{'anger': 1}
UgyeXNd4Ov7aCsmtPvN4AaABAg,anger,1,0,0.0,{'joy': 1}
Ugwg9Vnp-2j9Me_xm3l4AaABAg,neutral,1,0,0.0,{'anger': 1}
UgzcdiW9g8vLy5j7uwx4AaABAg,neutral,69,27,0.391304347826087,"{'anger': 20, 'neutral': 27, 'surprise': 8, 'disgust': 9, 'sadness': 2, 'fear': 3}"
UgzDGEHPyj95XIIvWIB4AaABAg,anger,10,5,0.5,"{'neutral': 4, 'anger': 5, 'sadness': 1}"
UgwK5z1BWWil_hAw0Pp4AaABAg,neutral,1,0,0.0,{'sadness': 1}
UgwXJhjLhhQECUahaq54AaABAg,sadness,2,0,0.0,{'neutral': 2}
UgzATjWTDgGglVjfegt4AaABAg,neutral,4,2,0.5,"{'anger': 1, 'surprise': 1, 'neutral': 2}"
UgziHN1fXSvTbdMx2Pd4AaABAg,disgust,1,0,0.0,{'neutral': 1}
UgwhoLwdvYXuDokelHZ4AaABAg,joy,4,0,0.0,"{'neutral': 3, 'fear': 1}"
Ugxh3PKC7D8cZvJPdm14AaABAg,surprise,1,0,0.0,{'neutral': 1}
UgwoPNNVUnKJt0f9DdB4AaABAg,neutral,15,4,0.26666666666666666,"{'neutral': 4, 'surprise': 2, 'anger': 7, 'joy': 1, 'disgust': 1}"
Ugxvv1SwwQh3PMxbKpd4AaABAg,neutral,1,1,1.0,{'neutral': 1}
Ugz8EWe4qmIxzRXVa-94AaABAg,neutral,1,1,1.0,{'neutral': 1}
Ugx93SgManiA_CQzyrx4AaABAg,fear,4,0,0.0,"{'surprise': 1, 'neutral': 3}"
Ugxfd-frpgERzvJh9dV4AaABAg,neutral,33,17,0.5151515151515151,"{'anger': 11, 'neutral': 17, 'fear': 2, 'surprise': 3}"
Ugy0DFC_0u6JcvXeI4F4AaABAg,neutral,4,4,1.0,{'neutral': 4}
UgwThePHfdOuLgQXZKZ4AaABAg,neutral,1,1,1.0,{'neutral': 1}
Ugy1Nh05mc7mgfKxbud4AaABAg,neutral,3,2,0.6666666666666666,"{'neutral': 2, 'anger': 1}"
Ugw9aKNSiNIbYWehHmB4AaABAg,neutral,1,0,0.0,{'anger': 1}
Ugw3RaxhHF9NM1A2rcJ4AaABAg,neutral,1,1,1.0,{'neutral': 1}
UgwoqGRgGiujH86Oxdd4AaABAg,neutral,3,3,1.0,{'neutral': 3}
UgzgeeJ63F3uiRXGe6V4AaABAg,anger,9,1,0.1111111111111111,"{'neutral': 6, 'surprise': 2, 'anger': 1}"
UgwIw3YW9yB_mRBBsDV4AaABAg,neutral,1,1,1.0,{'neutral': 1}
Ugy7KGGLjHh9XblRHaB4AaABAg,fear,1,0,0.0,{'anger': 1}
Ugw7Gv31z1Ly-B7BAPl4AaABAg,neutral,7,6,0.8571428571428571,"{'neutral': 6, 'surprise': 1}"
UgxmRIEbVKhRHFotPp14AaABAg,anger,2,0,0.0,"{'neutral': 1, 'fear': 1}"
UgyrpPDs_qSlQU3EpHN4AaABAg,neutral,1,1,1.0,{'neutral': 1}
UgyT1CIPDTYR4ZIMq7N4AaABAg,fear,1,0,0.0,{'neutral': 1}
UgyiXAIFG9OdFr3Zgzl4AaABAg,neutral,1,1,1.0,{'neutral': 1}
UgykIwQQUv1UgqWvyO14AaABAg,neutral,1,0,0.0,{'anger': 1}
UgwS_dH0g7w5ef7l-nh4AaABAg,neutral,227,163,0.7180616740088106,"{'neutral': 163, 'anger': 14, 'disgust': 16, 'surprise': 12, 'fear': 5, 'sadness': 10, 'joy': 7}"
Ugy_e6eeDMuxV_pYcR54AaABAg,neutral,1,0,0.0,{'anger': 1}
UgxPO_XcrhgCKqZzOfl4AaABAg,surprise,15,3,0.2,"{'neutral': 8, 'surprise': 3, 'disgust': 3, 'anger': 1}"
Ugw7uts6YUwGtI9sEiN4AaABAg,fear,1,1,1.0,{'fear': 1}
Ugw6N6mcNBqkeZqdbSF4AaABAg,joy,13,1,0.07692307692307693,"{'neutral': 9, 'joy': 1, 'disgust': 1, 'surprise': 1, 'anger': 1}"
UgykzrCg8cXNgLW-jNZ4AaABAg,disgust,1,0,0.0,{'anger': 1}
UgzBoHEwPK_XUTOfyNx4AaABAg,anger,1,1,1.0,{'anger': 1}
UgwytW91dd6EyqODgR94AaABAg,neutral,1,0,0.0,{'anger': 1}
UgwGXv4Qp3sCMUtUksp4AaABAg,neutral,1,1,1.0,{'neutral': 1}
UgxnLjrgfEa9Qr32D0V4AaABAg,neutral,2,0,0.0,"{'surprise': 1, 'sadness': 1}"
UgxLUPTdazzJ5ASciyV4AaABAg,neutral,2,1,0.5,"{'anger': 1, 'neutral': 1}"
UgybBFsrj5cnhRA_bfF4AaABAg,neutral,2,2,1.0,{'neutral': 2}
Ugz_KH2-Hg7_PAI61AB4AaABAg,sadness,5,0,0.0,"{'neutral': 3, 'surprise': 1, 'anger': 1}"
Ugz7-x4WJf33RAYi3gV4AaABAg,neutral,2,0,0.0,{'anger': 2}
UgymdFBEAK4RvcOLjxV4AaABAg,neutral,3,1,0.3333333333333333,"{'surprise': 2, 'neutral': 1}"
Ugxx22JfXh_JZGFWOZl4AaABAg,neutral,1,1,1.0,{'neutral': 1}
UgwYcAp8x7Ou1g1xbGB4AaABAg,neutral,1,0,0.0,{'surprise': 1}
Ugzq1_8vYI5pJecJL6t4AaABAg,neutral,1,1,1.0,{'neutral': 1}
Ugw0zPj1BXlkplXFt7h4AaABAg,neutral,17,8,0.47058823529411764,"{'disgust': 4, 'anger': 3, 'neutral': 8, 'surprise': 2}"
UgzvM3KVHWKt4EAvbRF4AaABAg,disgust,4,0,0.0,"{'neutral': 3, 'anger': 1}"
UgwFjyNgvIZL9CnWMhl4AaABAg,anger,1,0,0.0,{'neutral': 1}
Ugw64Cvx6auNwVOknfd4AaABAg,disgust,69,3,0.043478260869565216,"{'anger': 12, 'neutral': 33, 'fear': 4, 'disgust': 3, 'sadness': 7, 'surprise': 8, 'joy': 2}"
UgxNo2McWHcJbpVaHVx4AaABAg,fear,4,2,0.5,"{'surprise': 1, 'fear': 2, 'neutral': 1}"
UgxScC449_8FrTNu_fl4AaABAg,neutral,2,2,1.0,{'neutral': 2}
UgzCNYTDF8bZPE7oHLR4AaABAg,fear,1,0,0.0,{'neutral': 1}
UgxkxQvUVYasw1PJzxl4AaABAg,anger,1,1,1.0,{'anger': 1}
UgzWJ-REO3-dLloEzNd4AaABAg,neutral,1,1,1.0,{'neutral': 1}
UgyI-RmIvbfRN6yMN914AaABAg,fear,17,2,0.11764705882352941,"{'neutral': 13, 'joy': 1, 'anger': 1, 'fear': 2}"
UgxXSvmOtqy4-nLTXt54AaABAg,neutral,6,2,0.3333333333333333,"{'neutral': 2, 'joy': 3, 'sadness': 1}"
Ugxpya3fcKOq1eKqSBh4AaABAg,fear,3,0,0.0,"{'anger': 1, 'neutral': 2}"
Ugz7pAO7hX1E6Mjn3KR4AaABAg,neutral,20,10,0.5,"{'fear': 3, 'neutral': 10, 'surprise': 4, 'anger': 2, 'sadness': 1}"
Ugx52D-GqcMeBBWmfr54AaABAg,neutral,1,1,1.0,{'neutral': 1}
UgyI49WNe52OCtcZJEt4AaABAg,neutral,1,1,1.0,{'neutral': 1}
UgwYIamQdFsgOCvbELt4AaABAg,neutral,1,1,1.0,{'neutral': 1}
Ugz215UiwRZofz6Y6yF4AaABAg,neutral,1,0,0.0,{'surprise': 1}
Ugwuz5kS524MzYFiHQ54AaABAg,neutral,214,95,0.4439252336448598,"{'anger': 51, 'disgust': 17, 'neutral': 95, 'sadness': 16, 'surprise': 26, 'fear': 6, 'joy': 3}"
Ugx3SlnQMi59frUdTJ94AaABAg,anger,1,0,0.0,{'neutral': 1}
UgyEKmTWKKTjpG-FE2h4AaABAg,surprise,2,0,0.0,"{'joy': 1, 'neutral': 1}"
UgwFeoETsxmcS7LOz894AaABAg,neutral,2,2,1.0,{'neutral': 2}
UgzoijZicY9M03hUcpB4AaABAg,joy,1,0,0.0,{'anger': 1}
UgxwXoygIovSuYfd2I54AaABAg,fear,4,0,0.0,"{'neutral': 3, 'anger': 1}"
UgzqVytSWdewQsDVABZ4AaABAg,fear,2,0,0.0,"{'joy': 1, 'neutral': 1}"
Ugy4Zf90l2NERpYOZjN4AaABAg,neutral,1,1,1.0,{'neutral': 1}
UgxJdWVjx6vpv05KaXh4AaABAg,fear,2,1,0.5,"{'neutral': 1, 'fear': 1}"
UgyvQMkROax7VCOjbLZ4AaABAg,surprise,1,0,0.0,{'neutral': 1}
UgyoiZQEaUVYliStFw14AaABAg,fear,5,0,0.0,"{'neutral': 3, 'anger': 2}"
Ugxt91Q3Pw8ErHDjvW94AaABAg,neutral,11,3,0.2727272727272727,"{'joy': 2, 'neutral': 3, 'anger': 2, 'disgust': 2, 'sadness': 1, 'fear': 1}"
UgxXL7vYCXBWy_INIlp4AaABAg,neutral,3,1,0.3333333333333333,"{'neutral': 1, 'joy': 1, 'surprise': 1}"
UgxWXzPgp9EfxDnxR9d4AaABAg,neutral,1,1,1.0,{'neutral': 1}
UgxG3fUR6hDqPpNssvV4AaABAg,neutral,1,0,0.0,{'joy': 1}
Ugyegto6VAbUxC6funV4AaABAg,surprise,1,0,0.0,{'neutral': 1}
UgzdCaGvWJTG-HHUKrB4AaABAg,neutral,2,1,0.5,"{'joy': 1, 'neutral': 1}"
Ugy2KgwiE4YTftOjh6V4AaABAg,anger,2,1,0.5,"{'surprise': 1, 'anger': 1}"
Ugz3HQDGT1Dw84WKSRF4AaABAg,sadness,16,2,0.125,"{'neutral': 8, 'sadness': 2, 'anger': 4, 'disgust': 1, 'surprise': 1}"
UgwShqmhNvY7RcpxTm54AaABAg,neutral,2,1,0.5,"{'joy': 1, 'neutral': 1}"
Ugwq7YGGU_IVFtKAEoh4AaABAg,anger,1,0,0.0,{'disgust': 1}
UgxxDYv6tgKddGwViDB4AaABAg,neutral,1,1,1.0,{'neutral': 1}
UgzoFgwZmqxPz_PYfFR4AaABAg,anger,1,1,1.0,{'anger': 1}
Ugy7OpMr17PJs_scj114AaABAg,joy,1,0,0.0,{'anger': 1}
UgyLq-8cus-SKjkG0S14AaABAg,fear,3,0,0.0,{'neutral': 3}
Ugyvqtv9Ddo-TSI8FAJ4AaABAg,neutral,2,0,0.0,"{'fear': 1, 'anger': 1}"
UgxAgX8JDu788b7dUIh4AaABAg,sadness,1,0,0.0,{'neutral': 1}
UgwRSlN9pCpE3ZQceSV4AaABAg,neutral,1,1,1.0,{'neutral': 1}
UgzhqddFeunQrP52XNd4AaABAg,neutral,7,6,0.8571428571428571,"{'sadness': 1, 'neutral': 6}"
UgyDp3pnIMnCw0xVtSh4AaABAg,neutral,2,2,1.0,{'neutral': 2}
UgwdF0lB5YaQ1O3VgxZ4AaABAg,anger,4,1,0.25,"{'neutral': 3, 'anger': 1}"
Ugz6B-UA9Qw8Kwz9H9F4AaABAg,fear,21,3,0.14285714285714285,"{'anger': 4, 'neutral': 12, 'fear': 3, 'surprise': 1, 'sadness': 1}"
Ugynj_Nws8RMc3_7gaB4AaABAg,neutral,1,0,0.0,{'sadness': 1}
UgwvWC3_lhzK1G91MYN4AaABAg,fear,8,2,0.25,"{'anger': 2, 'surprise': 2, 'neutral': 2, 'fear': 2}"
UgxI6mtQwog-snipzK54AaABAg,disgust,2,0,0.0,{'anger': 2}
Ugwsx0eMPDiCPF6HVFh4AaABAg,anger,73,34,0.4657534246575342,"{'neutral': 22, 'anger': 34, 'surprise': 5, 'sadness': 4, 'fear': 5, 'disgust': 2, 'joy': 1}"
UgxjbSAWmIw9wQyGdER4AaABAg,neutral,2,2,1.0,{'neutral': 2}
UgyIJojr2C0lW13Yis94AaABAg,neutral,2,2,1.0,{'neutral': 2}
UgyQm68E2pqBuyZgNAJ4AaABAg,anger,1,0,0.0,{'neutral': 1}
UgxShieJTv231DEp_ox4AaABAg,disgust,2,0,0.0,{'neutral': 2}
Ugxc39lfG1qSjT_lgY54AaABAg,anger,3,1,0.3333333333333333,"{'neutral': 1, 'fear': 1, 'anger': 1}"
Ugxsw3OMYj4mBoxtkft4AaABAg,neutral,2,2,1.0,{'neutral': 2}
Ugxuzk50mzUVeOTHNCh4AaABAg,neutral,2,0,0.0,"{'anger': 1, 'fear': 1}"
UgxsyHB9oTLh2xKlXV94AaABAg,neutral,1,0,0.0,{'anger': 1}
UgzMblatgltI0ue2IZp4AaABAg,surprise,1,0,0.0,{'neutral': 1}
UgxOH-USgh63kTLnfBt4AaABAg,neutral,2,1,0.5,"{'disgust': 1, 'neutral': 1}"
Ugyp1Z9MfQ9G1bV1s0l4AaABAg,sadness,1,0,0.0,{'disgust': 1}
UgyAvlm4iAVis8S80PV4AaABAg,surprise,1,0,0.0,{'neutral': 1}
UgxcT0HNB0Ww--SwlbB4AaABAg,surprise,1,0,0.0,{'neutral': 1}
UgyofNk2XRkWl5nZJVx4AaABAg,fear,1,0,0.0,{'neutral': 1}
UgwYNBxBwliEbUVWmzx4AaABAg,neutral,29,12,0.41379310344827586,"{'anger': 7, 'surprise': 4, 'sadness': 3, 'neutral': 12, 'fear': 1, 'disgust': 2}"
UgyesX3tZgs8I0h0unF4AaABAg,sadness,1,0,0.0,{'neutral': 1}
Ugz_b9sN0ss4_B-FkBN4AaABAg,neutral,1,0,0.0,{'surprise': 1}
UgwjXwREXSRhgPLobV14AaABAg,disgust,1,0,0.0,{'surprise': 1}
UgzbUmCgpSeZF6SHVLF4AaABAg,anger,4,2,0.5,"{'anger': 2, 'disgust': 1, 'neutral': 1}"
UgxBUDVyoutMhEQK5nZ4AaABAg,neutral,1,1,1.0,{'neutral': 1}
UgxQfcfvaRpLosKdJJR4AaABAg,surprise,1,0,0.0,{'neutral': 1}
Ugw1A7Czpm5Yzl9dSlt4AaABAg,neutral,74,44,0.5945945945945946,"{'neutral': 44, 'anger': 11, 'surprise': 2, 'sadness': 1, 'disgust': 2, 'fear': 12, 'joy': 2}"
UgzH0H1iLfRfbuJh8Ip4AaABAg,neutral,1,0,0.0,{'fear': 1}
UgyMmg_0eju2ptLftOl4AaABAg,neutral,3,1,0.3333333333333333,"{'neutral': 1, 'surprise': 1, 'disgust': 1}"
Ugyp_TndSsXFSPhRFGd4AaABAg,disgust,8,1,0.125,"{'neutral': 3, 'disgust': 1, 'anger': 1, 'surprise': 2, 'fear': 1}"
UgwMthgYgs6nwUoklah4AaABAg,disgust,1,0,0.0,{'neutral': 1}
UgynzKnBQS0Xu5kve9B4AaABAg,anger,3,1,0.3333333333333333,"{'disgust': 1, 'neutral': 1, 'anger': 1}"
UgyW88fbp3d2LGfx36Z4AaABAg,anger,4,2,0.5,"{'neutral': 2, 'anger': 2}"
UgwxcmOqAmUz8O0kS7x4AaABAg,anger,3,2,0.6666666666666666,"{'surprise': 1, 'anger': 2}"
Ugx5XXOFUzp2lamBeMh4AaABAg,neutral,2,0,0.0,"{'anger': 1, 'surprise': 1}"
UgygcOvNeolZuO_GNWp4AaABAg,neutral,2,1,0.5,"{'anger': 1, 'neutral': 1}"
UgztCivWGAmFaeWrtJ14AaABAg,neutral,1,0,0.0,{'joy': 1}
UgxhFO2SQTIJhc_lv9l4AaABAg,anger,3,1,0.3333333333333333,"{'neutral': 1, 'anger': 1, 'disgust': 1}"
UgzCSHh3s2hH9gJEuR94AaABAg,neutral,6,3,0.5,"{'neutral': 3, 'surprise': 1, 'fear': 1, 'joy': 1}"
UgwiNtpJx100gL_RCkV4AaABAg,fear,2,0,0.0,{'neutral': 2}
UgxAr9aImbCwzO1As_R4AaABAg,neutral,2,1,0.5,"{'neutral': 1, 'fear': 1}"
UgzedjZEK3bay7awSJ14AaABAg,joy,3,0,0.0,{'neutral': 3}
UgyhorAhBT5b7jPQ9qd4AaABAg,neutral,1,1,1.0,{'neutral': 1}
Ugx_C0jkNx_11IKKcXN4AaABAg,neutral,4,2,0.5,"{'disgust': 1, 'anger': 1, 'neutral': 2}"
UgzQFYh9SAW5bxbQ-Nh4AaABAg,neutral,33,16,0.48484848484848486,"{'neutral': 16, 'disgust': 7, 'fear': 2, 'surprise': 2, 'anger': 5, 'sadness': 1}"
Ugx91DRxUZvW9cD5Xo94AaABAg,anger,1,0,0.0,{'neutral': 1}
UgxmFhS2Qu6d2kmhMzB4AaABAg,neutral,2,1,0.5,"{'neutral': 1, 'joy': 1}"
UgwKi_Eqj4V5KorCtJF4AaABAg,disgust,724,73,0.10082872928176796,"{'anger': 162, 'neutral': 376, 'joy': 10, 'fear': 28, 'surprise': 66, 'disgust': 73, 'sadness': 9}"
Ugwpuk6IB-9cYZjQka14AaABAg,neutral,2,1,0.5,"{'neutral': 1, 'anger': 1}"
UgwiGw0ig3q_lYtUJsJ4AaABAg,fear,10,0,0.0,"{'anger': 1, 'neutral': 8, 'surprise': 1}"
UgxasIf0pJueyh8NCEt4AaABAg,anger,1,0,0.0,{'neutral': 1}
Ugz4UQEcUeroevr5xpR4AaABAg,surprise,1,0,0.0,{'neutral': 1}
Ugye2WnyYqWi28oRKXh4AaABAg,neutral,2,2,1.0,{'neutral': 2}
Ugw0HRIlxpKRb2J13X94AaABAg,anger,1,0,0.0,{'disgust': 1}
Ugx_EZ4Okk_VbczIMAN4AaABAg,neutral,2,0,0.0,"{'surprise': 1, 'sadness': 1}"
UgxuBzTwdjZKe6AJBip4AaABAg,disgust,11,2,0.18181818181818182,"{'neutral': 7, 'disgust': 2, 'anger': 2}"
Ugye6mRNPksDusu1BWV4AaABAg,neutral,1,0,0.0,{'fear': 1}
UgwhQnj8yETAv2WIHtB4AaABAg,neutral,2,2,1.0,{'neutral': 2}
UgyiwKhnxdC7_38Plbx4AaABAg,fear,51,1,0.0196078431372549,"{'anger': 23, 'neutral': 19, 'disgust': 4, 'surprise': 3, 'joy': 1, 'fear': 1}"
UgxxLN65NSEn-cYLKT54AaABAg,neutral,3,2,0.6666666666666666,"{'neutral': 2, 'joy': 1}"
UgzUmfmBP6UrHppYXr94AaABAg,neutral,1,1,1.0,{'neutral': 1}
Ugxu8qe0iXYEPm4LELV4AaABAg,anger,58,9,0.15517241379310345,"{'neutral': 35, 'anger': 9, 'fear': 5, 'surprise': 3, 'joy': 1, 'disgust': 2, 'sadness': 3}"
UgxMQudVY_HehWt2A814AaABAg,neutral,1,0,0.0,{'anger': 1}
Ugy2mAGtIPsE_A0i1V14AaABAg,disgust,1,0,0.0,{'anger': 1}
Ugx-6kUcQkKzcnEAmGR4AaABAg,anger,1,1,1.0,{'anger': 1}
UgwvCohxKJxl3tdWgxF4AaABAg,neutral,14,6,0.42857142857142855,"{'neutral': 6, 'disgust': 2, 'surprise': 3, 'joy': 1, 'anger': 1, 'fear': 1}"
Ugwlyse_DOJ6yqrzdU54AaABAg,anger,2,0,0.0,"{'neutral': 1, 'surprise': 1}"
UgywvVi7KUfRIcfjxkF4AaABAg,neutral,2,1,0.5,"{'fear': 1, 'neutral': 1}"
Ugxv9zQASIac1vZAONR4AaABAg,neutral,39,26,0.6666666666666666,"{'neutral': 26, 'surprise': 2, 'sadness': 5, 'fear': 1, 'disgust': 2, 'anger': 3}"
UgzYb1zolb20EBUBSrp4AaABAg,neutral,9,7,0.7777777777777778,"{'anger': 1, 'neutral': 7, 'sadness': 1}"
Ugwt30NyKe57s2EP1fd4AaABAg,neutral,2,1,0.5,"{'anger': 1, 'neutral': 1}"
UgxZZlQZmAw2eJgAA8N4AaABAg,fear,2,0,0.0,"{'disgust': 1, 'neutral': 1}"
UgzUYJiyIbr_6TQY30l4AaABAg,neutral,1,1,1.0,{'neutral': 1}
UgzH_pmx3AMzeT3TsgR4AaABAg,fear,1,0,0.0,{'neutral': 1}
Ugzq9ZdIj-Zcx2mCFN94AaABAg,neutral,1,1,1.0,{'neutral': 1}
UgxFcWXcqva4EAZMOb14AaABAg,neutral,8,5,0.625,"{'neutral': 5, 'anger': 2, 'sadness': 1}"
UgwmlK4JSOUdQ3Yxoep4AaABAg,joy,81,5,0.06172839506172839,"{'neutral': 37, 'joy': 5, 'anger': 9, 'surprise': 16, 'disgust': 4, 'sadness': 5, 'fear': 5}"
UgxsRcCU2Y1j98Wd6W94AaABAg,anger,1,1,1.0,{'anger': 1}
UgwcmmPSkFoTM0QDNEp4AaABAg,fear,2,0,0.0,"{'sadness': 1, 'disgust': 1}"
Ugw668IZ5UN6QhLP2Sx4AaABAg,anger,91,28,0.3076923076923077,"{'anger': 28, 'joy': 2, 'neutral': 36, 'fear': 8, 'disgust': 8, 'sadness': 4, 'surprise': 5}"
UgzbDI0keOdaqZ8KPyx4AaABAg,neutral,5,3,0.6,"{'neutral': 3, 'surprise': 1, 'disgust': 1}"
UgwVpaymgNtHq35QYHR4AaABAg,neutral,2,1,0.5,"{'neutral': 1, 'fear': 1}"
UgxrR_dNgzWGXYnoIV94AaABAg,neutral,1,1,1.0,{'neutral': 1}
UgxqnhNQgg-vGRJMlFZ4AaABAg,neutral,4,4,1.0,{'neutral': 4}
Ugxhl_1hARU6wJRn_N14AaABAg,surprise,1,0,0.0,{'anger': 1}
UgyyTiyKAwiZYXkbptl4AaABAg,neutral,3,2,0.6666666666666666,"{'neutral': 2, 'surprise': 1}"
UgywMacBTANKgCJF2pV4AaABAg,neutral,9,6,0.6666666666666666,"{'neutral': 6, 'fear': 2, 'anger': 1}"
UgwDjeFRw9E_v3w9WFd4AaABAg,anger,1,0,0.0,{'neutral': 1}
UgzLi6sJ5r1GNNI5GZJ4AaABAg,neutral,1,1,1.0,{'neutral': 1}
Ugxl1kijNnagCbYNbLp4AaABAg,neutral,1,1,1.0,{'neutral': 1}
UgxEYebiJm-y6orS1wh4AaABAg,joy,65,3,0.046153846153846156,"{'disgust': 6, 'neutral': 26, 'joy': 3, 'anger': 17, 'fear': 4, 'sadness': 5, 'surprise': 4}"
UgwloWgSJ7hyR4aMZYJ4AaABAg,disgust,1,0,0.0,{'neutral': 1}
UgwG3TI13z6h3cjIAzp4AaABAg,neutral,2,2,1.0,{'neutral': 2}
UgwEj6tQJUIDaw_HfGR4AaABAg,fear,1,0,0.0,{'anger': 1}
UgwXdB-UVdZKAX43VWV4AaABAg,fear,1,0,0.0,{'disgust': 1}
UgyetBh7WoSJUcPPYzB4AaABAg,neutral,2,0,0.0,"{'surprise': 1, 'anger': 1}"
UgzqeocA6vR5jZ8nEzN4AaABAg,surprise,2,1,0.5,"{'surprise': 1, 'neutral': 1}"
UgyyzKlMwDcTIsgomh14AaABAg,neutral,7,4,0.5714285714285714,"{'anger': 1, 'disgust': 1, 'neutral': 4, 'surprise': 1}"
Ugx5jz4DECUQKiD3ZIZ4AaABAg,fear,54,5,0.09259259259259259,"{'sadness': 1, 'neutral': 29, 'surprise': 7, 'joy': 3, 'disgust': 3, 'anger': 6, 'fear': 5}"
UgzNqF-Ki7X5TCozL1l4AaABAg,neutral,29,13,0.4482758620689655,"{'neutral': 13, 'sadness': 1, 'anger': 8, 'fear': 3, 'disgust': 2, 'joy': 1, 'surprise': 1}"
Ugz1XfHhjBHE3_rwGW54AaABAg,disgust,1,0,0.0,{'neutral': 1}
Ugz2gYymeHAdWFL5HgV4AaABAg,neutral,1,1,1.0,{'neutral': 1}
Ugw795tdgYiMotP0oz14AaABAg,fear,47,3,0.06382978723404255,"{'neutral': 18, 'anger': 17, 'fear': 3, 'disgust': 4, 'sadness': 1, 'surprise': 4}"
Ugyt58Uq7-g3k9KUI3J4AaABAg,joy,8,0,0.0,"{'surprise': 2, 'neutral': 4, 'anger': 1, 'fear': 1}"
