root_comment_id,root_emotion,root_sentiment,total_replies,same_emotion_count,emotion_propagation_rate,same_sentiment_count,sentiment_propagation_rate,reply_emotion_distribution,reply_sentiment_distribution
UgzgH7Y4xY2gyQAYBhN4AaABAg,neutral,positive,2,1,0.5,1,0.5,"{'fear': 1, 'neutral': 1}","{'negative': 1, 'positive': 1}"
Ugx28vYZEZfIcASDkNR4AaABAg,sadness,negative,1,0,0,0,0,{'joy': 1},{'positive': 1}
UgzGFQ2r7z9lBob2COd4AaABAg,sadness,negative,1,0,0,1,1,{'anger': 1},{'negative': 1}
Ugyuc2NEiMtaGzVHVit4AaABAg,neutral,neutral,1,0,0,0,0,{'surprise': 1},{'positive': 1}
Ugx1bfFrJIr8xcxEnLt4AaABAg,fear,positive,1,0,0,0,0,{'neutral': 1},{'neutral': 1}
Ugz1Et2N4RN59aTY0pF4AaABAg,neutral,neutral,1,1,1,1,1,{'neutral': 1},{'neutral': 1}
Ugx2INRoHZB6oQCpODp4AaABAg,neutral,neutral,1,1,1,0,0,{'neutral': 1},{'positive': 1}
UgzbY3ILL_MNFHdZNHt4AaABAg,neutral,neutral,4,4,1,3,0.75,{'neutral': 4},"{'neutral': 3, 'positive': 1}"
UgwxodrUoX5rnSkI-_B4AaABAg,fear,neutral,2,1,0.5,2,1,"{'fear': 1, 'neutral': 1}",{'neutral': 2}
Ugxow7HR-BmEv1L9NUZ4AaABAg,neutral,neutral,1,1,1,1,1,{'neutral': 1},{'neutral': 1}
Ugyp1sz8PuUSQ2cmPMx4AaABAg,neutral,neutral,8,7,0.875,7,0.875,"{'neutral': 7, 'fear': 1}","{'neutral': 7, 'negative': 1}"
UgxawiZbmBCJavQVl_14AaABAg,neutral,neutral,3,3,1,1,0.333333333,{'neutral': 3},"{'positive': 2, 'neutral': 1}"
UgzTd5kQ1nb4wQjnO6N4AaABAg,neutral,neutral,1,0,0,0,0,{'fear': 1},{'negative': 1}
Ugx4hWS8E23VteFnwsV4AaABAg,neutral,neutral,1,1,1,1,1,{'neutral': 1},{'neutral': 1}
UgxOJcW4YGJ247JXTBp4AaABAg,neutral,neutral,4,4,1,3,0.75,{'neutral': 4},"{'neutral': 3, 'positive': 1}"
Ugyius3ExloQ9umPel14AaABAg,neutral,neutral,2,2,1,1,0.5,{'neutral': 2},"{'neutral': 1, 'negative': 1}"
UgyC9a0IxTjI55TmhHJ4AaABAg,anger,neutral,1,0,0,1,1,{'neutral': 1},{'neutral': 1}
UgwsfeE3IH9cv4b-W4Z4AaABAg,neutral,neutral,2,2,1,2,1,{'neutral': 2},{'neutral': 2}
UgwlolPFZ1Fm_NrQBtl4AaABAg,neutral,neutral,1,1,1,1,1,{'neutral': 1},{'neutral': 1}
UgyF5Rwm1NfOEcJmzlR4AaABAg,neutral,neutral,14,14,1,14,1,{'neutral': 14},{'neutral': 14}
Ugz1ZnSOe1Ip0slrprV4AaABAg,disgust,negative,1,0,0,1,1,{'neutral': 1},{'negative': 1}
UgxlTdygjMzz4GXh09p4AaABAg,neutral,positive,1,1,1,1,1,{'neutral': 1},{'positive': 1}
Ugwr9tJO8UA8MWKHQOF4AaABAg,neutral,positive,1,0,0,0,0,{'disgust': 1},{'neutral': 1}
UgzABgxVfXOXWlOBg_V4AaABAg,neutral,neutral,1,0,0,0,0,{'anger': 1},{'negative': 1}
UgyfOCArc1XB59X8vDN4AaABAg,neutral,negative,1,1,1,0,0,{'neutral': 1},{'neutral': 1}
UgxCpwDPz8vIqwZ3R-14AaABAg,neutral,neutral,1,1,1,0,0,{'neutral': 1},{'positive': 1}
UgyZMAYI56Y1Lxul0g54AaABAg,neutral,positive,1,1,1,1,1,{'neutral': 1},{'positive': 1}
Ugz-F-7m4dvFC9aUc394AaABAg,anger,negative,1,0,0,1,1,{'disgust': 1},{'negative': 1}
UgyONe8rkdjcx2WqYzt4AaABAg,neutral,positive,2,1,0.5,1,0.5,"{'anger': 1, 'neutral': 1}","{'negative': 1, 'positive': 1}"
UgxxekQqhI9I1wvYWFt4AaABAg,anger,negative,2,0,0,0,0,"{'disgust': 1, 'neutral': 1}",{'neutral': 2}
Ugx2dEfR57JUBqqkMGV4AaABAg,neutral,negative,1,1,1,0,0,{'neutral': 1},{'positive': 1}
Ugx8_536BBig54w0UWB4AaABAg,disgust,positive,2,1,0.5,0,0,"{'neutral': 1, 'disgust': 1}","{'neutral': 1, 'negative': 1}"
UgxIeZ5XIqvqDpYkZIl4AaABAg,disgust,positive,1,0,0,0,0,{'neutral': 1},{'neutral': 1}
Ugz5dLBxmzmED671m-J4AaABAg,sadness,negative,1,0,0,1,1,{'neutral': 1},{'negative': 1}
UgwT8xw2MH8kPhJ6ZwB4AaABAg,sadness,negative,1,0,0,1,1,{'anger': 1},{'negative': 1}
UgyDSESs_XCTpOlIDIR4AaABAg,neutral,positive,1,0,0,0,0,{'disgust': 1},{'negative': 1}
Ugym1kSfeDnzlJEjSV14AaABAg,neutral,negative,1,0,0,0,0,{'anger': 1},{'neutral': 1}
Ugz_3h2hAQWI-sItmD94AaABAg,anger,negative,1,0,0,0,0,{'neutral': 1},{'positive': 1}
UgyFEYM8AvtwGhZfMGB4AaABAg,disgust,negative,1,0,0,0,0,{'surprise': 1},{'positive': 1}
UgxUpiHTm9ixXf4Z2R54AaABAg,fear,neutral,1,0,0,0,0,{'joy': 1},{'positive': 1}
UgzqLVnotrWiBnp8FpZ4AaABAg,disgust,negative,1,0,0,0,0,{'neutral': 1},{'neutral': 1}
UgxU_-7XNBLuOG4M1Yd4AaABAg,neutral,neutral,1,1,1,1,1,{'neutral': 1},{'neutral': 1}
UgylY0NDtRy1CVNMiPZ4AaABAg,anger,negative,1,1,1,1,1,{'anger': 1},{'negative': 1}
UgyIeUw4l9Pe97GTf3h4AaABAg,surprise,negative,1,0,0,1,1,{'anger': 1},{'negative': 1}
Ugz9VnfnIIYdGGOXP6R4AaABAg,neutral,positive,1,0,0,0,0,{'disgust': 1},{'negative': 1}
UgxYYFBfNExvx5f428J4AaABAg,fear,negative,1,0,0,1,1,{'disgust': 1},{'negative': 1}
UgyML6SZkG9h3BFfCLB4AaABAg,anger,negative,1,0,0,1,1,{'surprise': 1},{'negative': 1}
UgykZ59ICxFKVbmdG-Z4AaABAg,disgust,negative,2,0,0,0,0,"{'neutral': 1, 'anger': 1}",{'neutral': 2}
Ugz1Mh2S6LmIEXItyCF4AaABAg,disgust,negative,1,1,1,1,1,{'disgust': 1},{'negative': 1}
UgxpsLXwvQYzLc7F30V4AaABAg,neutral,negative,1,1,1,0,0,{'neutral': 1},{'neutral': 1}
UgzlWChQO__HWntxomR4AaABAg,disgust,neutral,1,0,0,1,1,{'fear': 1},{'neutral': 1}
UgxAr0WEJTa-phyZFIF4AaABAg,neutral,positive,2,1,0.5,0,0,"{'neutral': 1, 'sadness': 1}","{'neutral': 1, 'negative': 1}"
Ugz_UPPeN0rtrV0WWeh4AaABAg,neutral,positive,1,1,1,0,0,{'neutral': 1},{'neutral': 1}
Ugw36WPlHfZ6zfCCvTd4AaABAg,surprise,positive,1,0,0,0,0,{'anger': 1},{'negative': 1}
Ugy6xytWvZdqyTeLtV54AaABAg,disgust,negative,3,0,0,2,0.666666667,"{'surprise': 1, 'neutral': 2}","{'positive': 1, 'negative': 2}"
UgzSb3Ei7SjT8XFXqX54AaABAg,disgust,neutral,1,0,0,0,0,{'anger': 1},{'negative': 1}
UgxKjjJGeAKLLKlP9vp4AaABAg,disgust,negative,1,0,0,1,1,{'sadness': 1},{'negative': 1}
Ugy1XBQI0kCnFA5CEKh4AaABAg,anger,negative,1,0,0,0,0,{'neutral': 1},{'positive': 1}
UgwHw81Y6LzNDMaCUmJ4AaABAg,neutral,positive,1,0,0,0,0,{'sadness': 1},{'neutral': 1}
UgzwY4k9PlJswVc35pR4AaABAg,neutral,positive,1,0,0,0,0,{'disgust': 1},{'negative': 1}
UgwS1CzWmXhIcChcodB4AaABAg,disgust,negative,2,0,0,1,0.5,{'surprise': 2},"{'neutral': 1, 'negative': 1}"
Ugz-MtpnI-YwcGyoxCl4AaABAg,anger,negative,1,1,1,0,0,{'anger': 1},{'neutral': 1}
UgwSFIcA0NrsoUidt4F4AaABAg,disgust,neutral,1,0,0,0,0,{'sadness': 1},{'positive': 1}
UgykEFQMY28-8iR8F6R4AaABAg,anger,negative,1,1,1,1,1,{'anger': 1},{'negative': 1}
UgxgSn_D04I85nWZgfd4AaABAg,anger,positive,10,3,0.3,4,0.4,"{'anger': 3, 'surprise': 1, 'disgust': 3, 'neutral': 3}","{'positive': 4, 'neutral': 4, 'negative': 2}"
UgwxIk2-LNOivN8viTt4AaABAg,anger,neutral,1,1,1,0,0,{'anger': 1},{'negative': 1}
UgxT8vqjwBU2CyZcqOt4AaABAg,neutral,neutral,1,1,1,1,1,{'neutral': 1},{'neutral': 1}
Ugxh00IsCyK0S-2_r7R4AaABAg,surprise,neutral,1,0,0,0,0,{'neutral': 1},{'positive': 1}
UgyVzftA_g3st8ttsRh4AaABAg,disgust,negative,1,0,0,0,0,{'neutral': 1},{'neutral': 1}
Ugy8OohsUfrWSYK69n94AaABAg,neutral,positive,3,1,0.333333333,2,0.666666667,"{'neutral': 1, 'anger': 2}","{'positive': 2, 'negative': 1}"
UgyGDtOG0FqghTk_B-t4AaABAg,anger,neutral,1,0,0,0,0,{'neutral': 1},{'positive': 1}
Ugxq1dx97GUSAH0AJnh4AaABAg,disgust,negative,1,0,0,0,0,{'anger': 1},{'neutral': 1}
Ugz1STNG6zyRIeQQetF4AaABAg,disgust,negative,1,0,0,0,0,{'neutral': 1},{'positive': 1}
UgylMPeO4_KUQQ-AD4N4AaABAg,sadness,positive,3,0,0,2,0.666666667,"{'neutral': 1, 'anger': 1, 'fear': 1}","{'positive': 2, 'negative': 1}"
UgygygR9ttQ_d065Hih4AaABAg,disgust,negative,1,0,0,0,0,{'surprise': 1},{'neutral': 1}
Ugz204HMKQgLfAWCkSd4AaABAg,neutral,positive,1,0,0,0,0,{'fear': 1},{'negative': 1}
UgwhLaQxK8YmIW82snp4AaABAg,disgust,negative,1,0,0,0,0,{'neutral': 1},{'neutral': 1}
UgzOG5KK4S3iRx6QYM14AaABAg,sadness,negative,1,0,0,1,1,{'anger': 1},{'negative': 1}
UgzT8LV2sK2zF3elLZl4AaABAg,sadness,negative,1,0,0,0,0,{'surprise': 1},{'positive': 1}
UgwKfO1gab3ZrCa040B4AaABAg,anger,negative,1,0,0,0,0,{'neutral': 1},{'neutral': 1}
UgyPZq5qKnbkqBwPaqZ4AaABAg,neutral,negative,1,1,1,0,0,{'neutral': 1},{'neutral': 1}
Ugwt9OIIKpSLqHOCL0F4AaABAg,neutral,positive,1,1,1,0,0,{'neutral': 1},{'neutral': 1}
Ugxtn_4u3tmnx9pnrvN4AaABAg,disgust,negative,1,0,0,0,0,{'neutral': 1},{'neutral': 1}
Ugx71cYeH4s1KMO_8nB4AaABAg,neutral,negative,1,0,0,0,0,{'disgust': 1},{'positive': 1}
Ugw29DUMnKCFW4BH4NZ4AaABAg,neutral,negative,1,0,0,1,1,{'disgust': 1},{'negative': 1}
UgzZ42ekFDK0CiuKOBF4AaABAg,neutral,neutral,1,0,0,0,0,{'disgust': 1},{'negative': 1}
UgwBp3XVJV2guOyrDZZ4AaABAg,anger,negative,1,0,0,1,1,{'disgust': 1},{'negative': 1}
Ugxur19JQasJjqtn3tt4AaABAg,sadness,positive,2,0,0,0,0,{'anger': 2},"{'negative': 1, 'neutral': 1}"
UgzTbBHR6R0NqBb5KLV4AaABAg,anger,negative,1,1,1,0,0,{'anger': 1},{'neutral': 1}
Ugx70D21iHzcBd7Ambd4AaABAg,anger,negative,1,0,0,0,0,{'disgust': 1},{'positive': 1}
UgwhSOEAN8nlMgSVCKV4AaABAg,sadness,negative,1,0,0,1,1,{'disgust': 1},{'negative': 1}
UgyARnlYLdMmKnbciiJ4AaABAg,neutral,neutral,1,0,0,0,0,{'disgust': 1},{'negative': 1}
Ugza50Q0s9IhGFT_8dF4AaABAg,neutral,neutral,1,1,1,0,0,{'neutral': 1},{'negative': 1}
Ugy_UZ43419Gmwg53LB4AaABAg,neutral,positive,1,1,1,0,0,{'neutral': 1},{'negative': 1}
UgwkLARQIqnkmZ0c3xR4AaABAg,neutral,negative,1,0,0,0,0,{'disgust': 1},{'positive': 1}
Ugyjlva3RNKw4_NHrQx4AaABAg,neutral,negative,1,1,1,1,1,{'neutral': 1},{'negative': 1}
UgzDpRZESPtmPya8hE54AaABAg,disgust,negative,1,0,0,0,0,{'neutral': 1},{'positive': 1}
Ugyu1y0NDvF-BK9MQ_F4AaABAg,sadness,negative,1,0,0,0,0,{'neutral': 1},{'neutral': 1}
UgxsiexoVpW-9bJ0xIt4AaABAg,disgust,negative,1,0,0,1,1,{'neutral': 1},{'negative': 1}
UgxP65Fjh2dSABHvBAJ4AaABAg,neutral,positive,1,1,1,0,0,{'neutral': 1},{'negative': 1}
UgwZZ16x8MSjjnVqB1B4AaABAg,disgust,negative,1,0,0,0,0,{'neutral': 1},{'neutral': 1}
UgzdqDIe3_S-GXriKaR4AaABAg,disgust,negative,1,0,0,0,0,{'neutral': 1},{'neutral': 1}
UgwmYnxknQOKvjbl7qN4AaABAg,fear,negative,2,0,0,1,0.5,{'neutral': 2},"{'negative': 1, 'neutral': 1}"
UgwZlJdH-BRbjj2u9-N4AaABAg,disgust,positive,1,1,1,0,0,{'disgust': 1},{'negative': 1}
Ugzkfyx-bA5Z2kOjPzB4AaABAg,fear,negative,2,0,0,1,0.5,{'neutral': 2},"{'neutral': 1, 'negative': 1}"
UgyrHOCamZIfBE_R-OJ4AaABAg,surprise,positive,2,0,0,0,0,"{'disgust': 1, 'anger': 1}","{'neutral': 1, 'negative': 1}"
UgzSgdaqK1Yd5C7vMm94AaABAg,neutral,neutral,1,1,1,0,0,{'neutral': 1},{'positive': 1}
UgzSLqeBwyyefYTj3Eh4AaABAg,anger,negative,7,1,0.142857143,4,0.571428571,"{'neutral': 4, 'sadness': 1, 'anger': 1, 'fear': 1}","{'negative': 4, 'positive': 2, 'neutral': 1}"
Ugw1t6RyfgYx5PdFXBJ4AaABAg,anger,negative,1,0,0,1,1,{'neutral': 1},{'negative': 1}
Ugzigm1OVKeLFI25ztN4AaABAg,neutral,neutral,1,1,1,0,0,{'neutral': 1},{'negative': 1}
UgyB8OHFR9fOVfDn1gd4AaABAg,anger,negative,2,0,0,2,1,{'neutral': 2},{'negative': 2}
Ugw8diX25LcOFkUeyVx4AaABAg,anger,negative,1,0,0,1,1,{'neutral': 1},{'negative': 1}
UgzB1O2bfYfjy1_fo7V4AaABAg,anger,negative,1,0,0,0,0,{'neutral': 1},{'neutral': 1}
UgxEBTpdPDKEfZmpqKx4AaABAg,surprise,positive,1,0,0,0,0,{'neutral': 1},{'negative': 1}
UgznLE8kR_HyRg6AvVV4AaABAg,disgust,negative,1,1,1,1,1,{'disgust': 1},{'negative': 1}
UgzzaiYzraK8QB3Ib_t4AaABAg,joy,positive,1,0,0,1,1,{'neutral': 1},{'positive': 1}
UgxCdQbDs7e5PFxVo1N4AaABAg,disgust,negative,1,0,0,1,1,{'neutral': 1},{'negative': 1}
UgwaRXgd0-lkNIdVbgt4AaABAg,disgust,negative,1,0,0,1,1,{'neutral': 1},{'negative': 1}
UgwZN0sXO_7tLKvdRz54AaABAg,joy,positive,2,0,0,0,0,"{'disgust': 1, 'surprise': 1}",{'neutral': 2}
Ugxb1rMqodEspJZAHB54AaABAg,fear,positive,2,0,0,1,0.5,{'neutral': 2},"{'positive': 1, 'neutral': 1}"
UgwOWFuT2ZBL1AeIICN4AaABAg,surprise,neutral,1,0,0,0,0,{'neutral': 1},{'negative': 1}
UgzPKHvIkjpiW15Pk9l4AaABAg,sadness,neutral,4,1,0.25,1,0.25,"{'neutral': 2, 'sadness': 1, 'anger': 1}","{'negative': 3, 'neutral': 1}"
Ugybrft1bAqs1doTyfJ4AaABAg,disgust,negative,1,0,0,0,0,{'anger': 1},{'neutral': 1}
UgztJAUXuYoT63tu0ql4AaABAg,fear,neutral,1,1,1,0,0,{'fear': 1},{'negative': 1}
Ugw7md1WppfgLBBV1794AaABAg,neutral,positive,1,1,1,0,0,{'neutral': 1},{'neutral': 1}
UgzUJZMHFFcUiGAYpul4AaABAg,disgust,negative,2,0,0,0,0,"{'neutral': 1, 'fear': 1}","{'neutral': 1, 'positive': 1}"
UgxJSuW10yt2gVjLU4V4AaABAg,neutral,negative,3,2,0.666666667,1,0.333333333,"{'neutral': 2, 'disgust': 1}","{'positive': 1, 'negative': 1, 'neutral': 1}"
UgwMB8eDdAaLOj68VYN4AaABAg,neutral,positive,2,0,0,0,0,"{'surprise': 1, 'anger': 1}",{'neutral': 2}
UgzlUmB_tic4lMv-26h4AaABAg,sadness,negative,99,45,0.454545455,46,0.464646465,"{'sadness': 45, 'surprise': 4, 'disgust': 7, 'neutral': 25, 'fear': 7, 'anger': 9, 'joy': 2}","{'positive': 33, 'negative': 46, 'neutral': 20}"
UgwMs_wU3oYphylM_oJ4AaABAg,neutral,neutral,3,0,0,0,0,"{'anger': 2, 'disgust': 1}","{'negative': 2, 'positive': 1}"
UgyhGmAqqR3t4dy3vJR4AaABAg,sadness,negative,7,1,0.142857143,0,0,"{'fear': 1, 'neutral': 2, 'anger': 1, 'disgust': 1, 'sadness': 1, 'joy': 1}","{'positive': 4, 'neutral': 3}"
UgwD7b65nXt04s8Gb4F4AaABAg,disgust,negative,1,0,0,0,0,{'neutral': 1},{'positive': 1}
Ugy3a0Ga7Ub7DDts9mh4AaABAg,neutral,positive,1,1,1,1,1,{'neutral': 1},{'positive': 1}
UgyH9avuMWuXikpmT594AaABAg,neutral,negative,1,1,1,0,0,{'neutral': 1},{'neutral': 1}
UgwW63pysxUKTF8Kp5l4AaABAg,fear,negative,1,0,0,1,1,{'neutral': 1},{'negative': 1}
UgxStGH7txzUCwQ4TQ14AaABAg,fear,positive,2,0,0,1,0.5,"{'anger': 1, 'disgust': 1}","{'positive': 1, 'negative': 1}"
UgzEY0Hzh-msSlRDWEh4AaABAg,surprise,negative,1,0,0,1,1,{'neutral': 1},{'negative': 1}
Ugz7OIWkjjW8rFbmrA94AaABAg,neutral,negative,1,0,0,1,1,{'fear': 1},{'negative': 1}
UgxiLnvOWRGl3tJ-CBF4AaABAg,disgust,positive,1,0,0,1,1,{'neutral': 1},{'positive': 1}
Ugz86sWbXzdPtlR8HJx4AaABAg,sadness,positive,2,0,0,0,0,"{'fear': 1, 'neutral': 1}",{'negative': 2}
Ugz0tHO0EMQrAItW9-N4AaABAg,disgust,negative,1,1,1,1,1,{'disgust': 1},{'negative': 1}
Ugzvm7mxBNApLfgkt5Z4AaABAg,fear,negative,1,0,0,0,0,{'neutral': 1},{'neutral': 1}
UgxzdyBM5-FWV7tcP-p4AaABAg,neutral,negative,1,1,1,1,1,{'neutral': 1},{'negative': 1}
Ugzacoq1duuR1y2h6Yt4AaABAg,surprise,negative,1,0,0,1,1,{'disgust': 1},{'negative': 1}
Ugy7bmjWH3T6dgBvSBF4AaABAg,anger,negative,1,0,0,1,1,{'sadness': 1},{'negative': 1}
Ugxv3rTMbwsER6rtnjp4AaABAg,anger,neutral,1,0,0,1,1,{'neutral': 1},{'neutral': 1}
UgyDmL5TkfrmrgTJhLx4AaABAg,disgust,negative,1,1,1,1,1,{'disgust': 1},{'negative': 1}
Ugywz9RWdbL5l_Uq7WJ4AaABAg,neutral,neutral,1,0,0,1,1,{'anger': 1},{'neutral': 1}
Ugz16CrwZLY2Dmongnd4AaABAg,fear,negative,2,0,0,1,0.5,"{'disgust': 1, 'neutral': 1}","{'negative': 1, 'neutral': 1}"
UgyUYnPdPO4wbiqiqBp4AaABAg,disgust,negative,1,0,0,0,0,{'neutral': 1},{'positive': 1}
UgxHvjIxMdYi4ZXZX894AaABAg,neutral,neutral,1,1,1,0,0,{'neutral': 1},{'negative': 1}
UgzApJoHgwcqzvZIf7t4AaABAg,disgust,negative,1,0,0,1,1,{'anger': 1},{'negative': 1}
UgxNK68RdMjcSrIjuc94AaABAg,neutral,neutral,2,1,0.5,0,0,"{'fear': 1, 'neutral': 1}",{'negative': 2}
Ugw5LNdxVt8ohg6EsQ54AaABAg,neutral,negative,1,0,0,1,1,{'disgust': 1},{'negative': 1}
Ugzjs3TqPP-jT4IwwF94AaABAg,surprise,neutral,1,0,0,1,1,{'anger': 1},{'neutral': 1}
UgwAu04yDiAt-a_q5aF4AaABAg,anger,negative,1,1,1,0,0,{'anger': 1},{'neutral': 1}
UgzcY6ac9pBp-pPSQbN4AaABAg,disgust,negative,1,0,0,1,1,{'neutral': 1},{'negative': 1}
UgzzC9P-m4j2AcNKVcF4AaABAg,surprise,neutral,54,7,0.12962963,23,0.425925926,"{'anger': 10, 'neutral': 26, 'surprise': 7, 'sadness': 2, 'fear': 2, 'joy': 2, 'disgust': 5}","{'negative': 20, 'neutral': 23, 'positive': 11}"
UgwNkLlgtQ7oFRQeLDJ4AaABAg,neutral,neutral,2,2,1,1,0.5,{'neutral': 2},"{'negative': 1, 'neutral': 1}"
UgywH1UVTIzR8Pd3apx4AaABAg,surprise,negative,1,0,0,1,1,{'neutral': 1},{'negative': 1}
UgxQ5a4OIc5SuPVYJpp4AaABAg,neutral,negative,1,1,1,1,1,{'neutral': 1},{'negative': 1}
UgzBUqr-RTwlb3AD-MV4AaABAg,disgust,negative,1,0,0,1,1,{'neutral': 1},{'negative': 1}
Ugz38Drcl-hG2EBwXu54AaABAg,neutral,positive,1,1,1,0,0,{'neutral': 1},{'negative': 1}
Ugzj7TIWnyWhV8aLiVp4AaABAg,neutral,negative,1,0,0,0,0,{'surprise': 1},{'positive': 1}
UgyIR5TWg-1gu7xz-Dl4AaABAg,fear,negative,1,0,0,1,1,{'disgust': 1},{'negative': 1}
UgxabBCBkXqHjIS5sMV4AaABAg,neutral,positive,1,1,1,0,0,{'neutral': 1},{'negative': 1}
UgxhwMsBHm2xlumWui14AaABAg,disgust,negative,3,1,0.333333333,1,0.333333333,"{'neutral': 1, 'anger': 1, 'disgust': 1}","{'neutral': 2, 'negative': 1}"
UgwogQnxKV5s5NXdCaJ4AaABAg,neutral,positive,1,1,1,0,0,{'neutral': 1},{'negative': 1}
UgzSSvWyKIaMWeFihv14AaABAg,surprise,negative,1,0,0,1,1,{'disgust': 1},{'negative': 1}
UgxlVmnnZDcFDnziujl4AaABAg,joy,positive,1,0,0,0,0,{'disgust': 1},{'neutral': 1}
UgzFAK7y_u5mP7fBM5R4AaABAg,disgust,positive,1,0,0,0,0,{'neutral': 1},{'negative': 1}
UgwhEt9YdqqLbrpWYsp4AaABAg,neutral,positive,1,1,1,0,0,{'neutral': 1},{'negative': 1}
UgzY2ScuKBI4OBTH6G14AaABAg,anger,negative,1,0,0,1,1,{'neutral': 1},{'negative': 1}
Ugw7SmuXLbvcyFxEbf94AaABAg,neutral,neutral,1,1,1,0,0,{'neutral': 1},{'negative': 1}
Ugx__W2GK6XnNlgkGOV4AaABAg,neutral,positive,1,1,1,0,0,{'neutral': 1},{'negative': 1}
UgxcUTGh4j8Nw05VMhJ4AaABAg,neutral,positive,1,0,0,0,0,{'anger': 1},{'negative': 1}
UgyZOWtgJLFtjbreyAF4AaABAg,anger,negative,1,0,0,0,0,{'neutral': 1},{'positive': 1}
UgyDa1emmVrbHFh6VG94AaABAg,neutral,positive,1,1,1,0,0,{'neutral': 1},{'neutral': 1}
Ugw81xaqebkixpyKfR94AaABAg,sadness,negative,1,0,0,0,0,{'neutral': 1},{'neutral': 1}
UgxRTxdeqNQ_8IsuoKl4AaABAg,disgust,negative,7,2,0.285714286,3,0.428571429,"{'disgust': 2, 'neutral': 3, 'anger': 2}","{'neutral': 4, 'negative': 3}"
Ugy0_PrUfoPIpZQfjx94AaABAg,neutral,positive,1,0,0,0,0,{'disgust': 1},{'neutral': 1}
UgwoDNTshQRFA3g9fYp4AaABAg,surprise,negative,1,0,0,1,1,{'disgust': 1},{'negative': 1}
UgwcqQ8X3FIuDSfrnhh4AaABAg,anger,positive,1,0,0,1,1,{'disgust': 1},{'positive': 1}
UgycsJR6xy68xuBKmJx4AaABAg,disgust,neutral,97,24,0.24742268,34,0.350515464,"{'anger': 14, 'neutral': 39, 'fear': 7, 'disgust': 24, 'surprise': 9, 'sadness': 3, 'joy': 1}","{'negative': 42, 'positive': 21, 'neutral': 34}"
UgwOdwIPeI_ZrttUwsd4AaABAg,surprise,neutral,1,0,0,0,0,{'disgust': 1},{'positive': 1}
Ugz5OhV1xdcpnRoU6NN4AaABAg,disgust,negative,2,1,0.5,2,1,"{'anger': 1, 'disgust': 1}",{'negative': 2}
UgylP2eDqE2LWAmqiNF4AaABAg,disgust,positive,1,1,1,0,0,{'disgust': 1},{'negative': 1}
UgyB1VtkaH5mloUuFUJ4AaABAg,neutral,positive,1,0,0,0,0,{'anger': 1},{'negative': 1}
UgxDKZ96QDyDUm3l-qJ4AaABAg,disgust,negative,2,1,0.5,0,0,"{'neutral': 1, 'disgust': 1}",{'neutral': 2}
UgxphcltCp7FNRXTQGF4AaABAg,anger,negative,2,0,0,1,0.5,"{'neutral': 1, 'fear': 1}","{'negative': 1, 'positive': 1}"
Ugxfr8FQ2x9319o-AFV4AaABAg,disgust,positive,33,9,0.272727273,5,0.151515152,"{'disgust': 9, 'sadness': 3, 'neutral': 14, 'surprise': 1, 'anger': 4, 'fear': 1, 'joy': 1}","{'negative': 21, 'positive': 5, 'neutral': 7}"
UgyaWlqd6lrdt9UGO9F4AaABAg,anger,negative,2,1,0.5,0,0,"{'neutral': 1, 'anger': 1}","{'neutral': 1, 'positive': 1}"
UgyKYWzqF0fgeS94QO14AaABAg,disgust,negative,2,0,0,0,0,"{'fear': 1, 'neutral': 1}",{'positive': 2}
UgyLfx4C1TuzBdXCY954AaABAg,anger,negative,2,1,0.5,0,0,"{'neutral': 1, 'anger': 1}","{'positive': 1, 'neutral': 1}"
UgxLnXy3iNE6epxUDpZ4AaABAg,disgust,negative,1,0,0,0,0,{'surprise': 1},{'neutral': 1}
UgwDGtZvyUHMPyDfNnN4AaABAg,disgust,negative,10,2,0.2,6,0.6,"{'neutral': 4, 'disgust': 2, 'anger': 2, 'sadness': 2}","{'neutral': 4, 'negative': 6}"
Ugz3p_BoNtoRzBEYQHB4AaABAg,disgust,positive,2,0,0,0,0,{'sadness': 2},"{'negative': 1, 'neutral': 1}"
UgwBgpkW-Ii6ymdiWfh4AaABAg,sadness,neutral,3,0,0,1,0.333333333,"{'neutral': 2, 'surprise': 1}","{'positive': 1, 'neutral': 1, 'negative': 1}"
UgxMPzr4zb1U53Qg26B4AaABAg,anger,negative,1,0,0,0,0,{'disgust': 1},{'positive': 1}
UgzN2FwMDViZSgK4x4J4AaABAg,neutral,negative,1,1,1,1,1,{'neutral': 1},{'negative': 1}
UgxjM4ejsx9-ll4gumF4AaABAg,disgust,negative,3,0,0,1,0.333333333,"{'neutral': 2, 'fear': 1}","{'neutral': 2, 'negative': 1}"
Ugz9GMVKCG_cwwM2NBB4AaABAg,anger,positive,1,0,0,0,0,{'disgust': 1},{'negative': 1}
UgxjCXVRMkhXPyLvfEB4AaABAg,disgust,negative,6,0,0,2,0.333333333,"{'neutral': 4, 'fear': 1, 'sadness': 1}","{'positive': 2, 'negative': 2, 'neutral': 2}"
UgwuWmBsgQwEKD0Q2Q94AaABAg,anger,negative,1,0,0,1,1,{'sadness': 1},{'negative': 1}
Ugzd1gudIPg1rQq3_xx4AaABAg,surprise,positive,2,0,0,1,0.5,"{'neutral': 1, 'anger': 1}","{'neutral': 1, 'positive': 1}"
